regionId,name,country,color,coordinates,frequency,width
964->581,林雪平->马尔默,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>15.621373,58.410807,0.0 13.003822,55.604981,0.0</coordinates></LineString></MultiGeometry>",1,1
964->164,林雪平->斯德哥尔摩,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>15.621373,58.410807,0.0 18.068581,59.329324,0.0</coordinates></LineString></MultiGeometry>",1,1
174->963,赫尔辛堡->哥德堡,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>12.694512,56.046467,0.0 11.97456,57.70887,0.0</coordinates></LineString></MultiGeometry>",2,1
963->168,哥德堡->奥斯陆,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>11.97456,57.70887,0.0 10.752245,59.913869,0.0</coordinates></LineString></MultiGeometry>",1,1
963->964,哥德堡->林雪平,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>11.97456,57.70887,0.0 15.621373,58.410807,0.0</coordinates></LineString></MultiGeometry>",1,1
168->1065,奥斯陆->卡尔斯塔德,Norway,#EB9571,"<MultiGeometry><LineString><coordinates>10.752245,59.913869,0.0 13.511498,59.402181,0.0</coordinates></LineString></MultiGeometry>",1,1
1065->1151,卡尔斯塔德->卡尔斯库加,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>13.511498,59.402181,0.0 14.536414,59.328634,0.0</coordinates></LineString></MultiGeometry>",1,1
1151->164,卡尔斯库加->斯德哥尔摩,Sweden,#DE2827,"<MultiGeometry><LineString><coordinates>14.536414,59.328634,0.0 18.068581,59.329324,0.0</coordinates></LineString></MultiGeometry>",1,1
1030->1979,波斯托伊纳->Predjama,Slovenia,#CD6520,"<MultiGeometry><LineString><coordinates>14.213325,45.77497,0.0 14.128161,45.814557,0.0</coordinates></LineString></MultiGeometry>",1,1
1979->1013,Predjama->卢布尔雅那,Slovenia,#CD6520,"<MultiGeometry><LineString><coordinates>14.128161,45.814557,0.0 14.505752,46.056947,0.0</coordinates></LineString></MultiGeometry>",1,1
938->1795,尼堡->Kværndrup,Denmark,#CF9712,"<MultiGeometry><LineString><coordinates>10.799561,55.324169,0.0 10.524202,55.17883,0.0</coordinates></LineString></MultiGeometry>",1,1
1795->171,Kværndrup->奥胡斯,Denmark,#CF9712,"<MultiGeometry><LineString><coordinates>10.524202,55.17883,0.0 10.203921,56.162939,0.0</coordinates></LineString></MultiGeometry>",1,1
1795->469,Kværndrup->比隆,Denmark,#CF9712,"<MultiGeometry><LineString><coordinates>10.524202,55.17883,0.0 9.112366,55.728449,0.0</coordinates></LineString></MultiGeometry>",1,1
171->877,奥胡斯->斯卡恩,Denmark,#CF9712,"<MultiGeometry><LineString><coordinates>10.203921,56.162939,0.0 10.579186,57.725004,0.0</coordinates></LineString></MultiGeometry>",1,1
877->172,斯卡恩->哥本哈根,Denmark,#CF9712,"<MultiGeometry><LineString><coordinates>10.579186,57.725004,0.0 12.568337,55.676097,0.0</coordinates></LineString></MultiGeometry>",1,1
207->208,迪拜->阿布扎比,United Arab Emirates,#AC7A51,"<MultiGeometry><LineString><coordinates>55.270783,25.204849,0.0 54.697277,24.299174,0.0</coordinates></LineString></MultiGeometry>",1,1
208->207,阿布扎比->迪拜,United Arab Emirates,#AC7A51,"<MultiGeometry><LineString><coordinates>54.697277,24.299174,0.0 55.270783,25.204849,0.0</coordinates></LineString></MultiGeometry>",1,1
152->1543,波尔多->Cantenac,France,#457B54,"<MultiGeometry><LineString><coordinates>-0.573782,44.840114,0.0 -0.655162,45.029626,0.0</coordinates></LineString></MultiGeometry>",5,3
152->18,波尔多->巴塞罗那,France,#457B54,"<MultiGeometry><LineString><coordinates>-0.573782,44.840114,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",5,3
152->1546,波尔多->La Teste-de-Buch,France,#457B54,"<MultiGeometry><LineString><coordinates>-0.573782,44.840114,0.0 -1.148224,44.631077,0.0</coordinates></LineString></MultiGeometry>",1,1
1543->152,Cantenac->波尔多,France,#457B54,"<MultiGeometry><LineString><coordinates>-0.655162,45.029626,0.0 -0.573782,44.840114,0.0</coordinates></LineString></MultiGeometry>",5,3
931->1353,沙夫豪森->Laufen-Uhwiesen,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>8.638049,47.69589,0.0 8.636279,47.670092,0.0</coordinates></LineString></MultiGeometry>",3,1
931->513,沙夫豪森->施泰因,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>8.638049,47.69589,0.0 8.857956,47.655819,0.0</coordinates></LineString></MultiGeometry>",4,3
1353->158,Laufen-Uhwiesen->斯图加特,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>8.636279,47.670092,0.0 9.237639,48.787784,0.0</coordinates></LineString></MultiGeometry>",3,1
1353->931,Laufen-Uhwiesen->沙夫豪森,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>8.636279,47.670092,0.0 8.638049,47.69589,0.0</coordinates></LineString></MultiGeometry>",4,3
575->157,莱比锡->柏林,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.373075,51.339696,0.0 13.394516,52.520013,0.0</coordinates></LineString></MultiGeometry>",5,3
81->18,特内里费岛->巴塞罗那,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-16.62913,28.291564,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",3,1
753->152,圣埃米利永->波尔多,France,#457B54,"<MultiGeometry><LineString><coordinates>-0.155729,44.894387,0.0 -0.573782,44.840114,0.0</coordinates></LineString></MultiGeometry>",1,1
1546->1,La Teste-de-Buch->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>-1.148224,44.631077,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",1,1
562->28,洛赫亚->赫尔辛基,Finland,#24DA85,"<MultiGeometry><LineString><coordinates>24.067471,60.251176,0.0 24.941025,60.173324,0.0</coordinates></LineString></MultiGeometry>",1,1
720->164,波尔沃->斯德哥尔摩,Finland,#24DA85,"<MultiGeometry><LineString><coordinates>25.665274,60.393192,0.0 18.068581,59.329324,0.0</coordinates></LineString></MultiGeometry>",1,1
342->345,斯塔万格->勒尔达尔,Norway,#EB9571,"<MultiGeometry><LineString><coordinates>5.733107,58.969976,0.0 6.821085,59.832353,0.0</coordinates></LineString></MultiGeometry>",2,1
342->895,斯塔万格->布道台,Norway,#EB9571,"<MultiGeometry><LineString><coordinates>5.733107,58.969976,0.0 6.188773,58.987128,0.0</coordinates></LineString></MultiGeometry>",1,1
345->356,勒尔达尔->弗洛姆,Norway,#EB9571,"<MultiGeometry><LineString><coordinates>6.821085,59.832353,0.0 7.111785,60.860772,0.0</coordinates></LineString></MultiGeometry>",2,1
574->1083,汉堡->吕贝克,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.993682,53.551085,0.0 10.686559,53.865467,0.0</coordinates></LineString></MultiGeometry>",3,1
574->1084,汉堡->卡塞尔,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.993682,53.551085,0.0 9.479746,51.312711,0.0</coordinates></LineString></MultiGeometry>",1,1
1083->1081,吕贝克->什未林,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>10.686559,53.865467,0.0 11.40125,53.635502,0.0</coordinates></LineString></MultiGeometry>",3,1
